n,deslocamento,x,y
9895,27662,276,62
9896,27666,276,66
9897,27670,276,70
9898,27674,276,74
9899,27678,276,78
9900,27682,276,82
9901,27686,276,86
9902,27690,276,90
9903,27694,276,94
9904,27698,276,98
9905,27702,277,2
9906,27706,277,6
9907,27710,277,10
9908,27714,277,14
9909,27718,277,18
9910,27722,277,22
9911,27726,277,26
9912,27730,277,30
9913,27734,277,34
9914,27738,277,38
9915,27742,277,42
9916,27746,277,46
9917,27750,277,50
9918,27754,277,54
9919,27758,277,58
9920,27762,277,62
9921,27766,277,66
9922,27770,277,70
9923,27774,277,74
9924,27778,277,78
9925,27782,277,82
9926,27786,277,86
9927,27790,277,90
9928,27794,277,94
9929,27798,277,98
9930,27802,278,2
9931,27806,278,6
9932,27810,278,10
9933,27814,278,14
9934,27818,278,18
9935,27822,278,22
9936,27826,278,26
9937,27830,278,30
9938,27834,278,34
9939,27838,278,38
9940,27842,278,42
9941,27846,278,46
9942,27850,278,50
9943,27854,278,54
9944,27858,278,58
9945,27862,278,62
9946,27866,278,66
9947,27870,278,70
9948,27874,278,74
9949,27878,278,78
9950,27882,278,82
9951,27886,278,86
9952,27890,278,90
9953,27894,278,94
9954,27898,278,98
9955,27902,279,2
9956,27906,279,6
9957,27910,279,10
9958,27914,279,14
9959,27918,279,18
9960,27922,279,22
9961,27926,279,26
9962,27930,279,30
9963,27934,279,34
9964,27938,279,38
9965,27942,279,42
9966,27946,279,46
9967,27950,279,50
9968,27954,279,54
9969,27958,279,58
9970,27962,279,62
9971,27966,279,66
9972,27970,279,70
9973,27974,279,74
9974,27978,279,78
9975,27982,279,82
9976,27986,279,86
9977,27990,279,90
9978,27994,279,94
9979,27998,279,98
9980,28002,280,2
9981,28006,280,6
9982,28010,280,10
9983,28014,280,14
9984,28018,280,18
9985,28022,280,22
9986,28026,280,26
9987,28030,280,30
9988,28034,280,34
9989,28038,280,38
9990,28042,280,42
9991,28046,280,46
9992,28050,280,50
9993,28054,280,54
9994,28058,280,58
9995,28062,280,62
9996,28066,280,66
9997,28070,280,70
9998,28074,280,74
9999,28078,280,78
